t_rel_sec,mode,scenario,run_id,fault,drone,battery_pct,state
0.56,fog,large,fog_large_01,none,drone2,99.68,IDLE
0.64,fog,large,fog_large_01,none,drone0,99.44,IDLE
1.56,fog,large,fog_large_01,none,drone2,99.67,IDLE
1.64,fog,large,fog_large_01,none,drone0,99.43,IDLE
2.26,fog,large,fog_large_01,none,drone1,99.53,IDLE
2.56,fog,large,fog_large_01,none,drone2,99.65,IDLE
2.64,fog,large,fog_large_01,none,drone0,99.41,IDLE
3.26,fog,large,fog_large_01,none,drone1,99.52,IDLE
3.56,fog,large,fog_large_01,none,drone2,99.64,IDLE
3.64,fog,large,fog_large_01,none,drone0,99.4,IDLE
4.26,fog,large,fog_large_01,none,drone1,99.5,IDLE
4.56,fog,large,fog_large_01,none,drone2,99.62,IDLE
4.64,fog,large,fog_large_01,none,drone0,99.38,IDLE
5.26,fog,large,fog_large_01,none,drone1,99.49,IDLE
5.56,fog,large,fog_large_01,none,drone2,99.61,IDLE
5.64,fog,large,fog_large_01,none,drone0,99.37,IDLE
6.25,fog,large,fog_large_01,none,drone1,99.47,IDLE
6.56,fog,large,fog_large_01,none,drone2,99.59,IDLE
6.64,fog,large,fog_large_01,none,drone0,99.35,IDLE
7.26,fog,large,fog_large_01,none,drone1,99.46,IDLE
7.56,fog,large,fog_large_01,none,drone2,99.58,IDLE
7.64,fog,large,fog_large_01,none,drone0,99.34,IDLE
8.25,fog,large,fog_large_01,none,drone1,99.44,IDLE
8.56,fog,large,fog_large_01,none,drone2,99.56,IDLE
8.64,fog,large,fog_large_01,none,drone0,99.32,IDLE
9.25,fog,large,fog_large_01,none,drone1,99.43,IDLE
9.56,fog,large,fog_large_01,none,drone2,99.55,IDLE
9.64,fog,large,fog_large_01,none,drone0,99.31,IDLE
10.25,fog,large,fog_large_01,none,drone1,99.41,IDLE
10.56,fog,large,fog_large_01,none,drone2,99.53,IDLE
10.64,fog,large,fog_large_01,none,drone0,99.29,IDLE
11.25,fog,large,fog_large_01,none,drone1,99.4,IDLE
11.56,fog,large,fog_large_01,none,drone2,99.52,IDLE
11.64,fog,large,fog_large_01,none,drone0,99.28,IDLE
12.25,fog,large,fog_large_01,none,drone1,99.38,IDLE
12.56,fog,large,fog_large_01,none,drone2,99.5,IDLE
12.64,fog,large,fog_large_01,none,drone0,99.26,IDLE
13.25,fog,large,fog_large_01,none,drone1,99.37,IDLE
13.56,fog,large,fog_large_01,none,drone2,99.49,IDLE
13.64,fog,large,fog_large_01,none,drone0,99.25,IDLE
14.25,fog,large,fog_large_01,none,drone1,99.35,IDLE
14.56,fog,large,fog_large_01,none,drone2,99.47,IDLE
14.64,fog,large,fog_large_01,none,drone0,99.23,IDLE
15.26,fog,large,fog_large_01,none,drone1,99.34,IDLE
15.56,fog,large,fog_large_01,none,drone2,99.46,IDLE
15.64,fog,large,fog_large_01,none,drone0,99.22,IDLE
16.26,fog,large,fog_large_01,none,drone1,99.32,IDLE
16.56,fog,large,fog_large_01,none,drone2,99.44,IDLE
16.64,fog,large,fog_large_01,none,drone0,99.2,IDLE
17.26,fog,large,fog_large_01,none,drone1,99.31,IDLE
17.56,fog,large,fog_large_01,none,drone2,99.43,IDLE
17.64,fog,large,fog_large_01,none,drone0,99.19,IDLE
18.25,fog,large,fog_large_01,none,drone1,99.29,IDLE
18.56,fog,large,fog_large_01,none,drone2,99.41,IDLE
18.64,fog,large,fog_large_01,none,drone0,99.17,IDLE
19.26,fog,large,fog_large_01,none,drone1,99.28,IDLE
19.56,fog,large,fog_large_01,none,drone2,99.4,IDLE
19.64,fog,large,fog_large_01,none,drone0,99.16,IDLE
20.25,fog,large,fog_large_01,none,drone1,99.26,IDLE
20.56,fog,large,fog_large_01,none,drone2,99.38,IDLE
20.64,fog,large,fog_large_01,none,drone0,99.14,IDLE
21.26,fog,large,fog_large_01,none,drone1,99.25,IDLE
21.56,fog,large,fog_large_01,none,drone2,99.37,IDLE
21.64,fog,large,fog_large_01,none,drone0,99.13,IDLE
22.26,fog,large,fog_large_01,none,drone1,99.23,IDLE
22.56,fog,large,fog_large_01,none,drone2,99.35,IDLE
22.64,fog,large,fog_large_01,none,drone0,99.03,EN_ROUTE
23.26,fog,large,fog_large_01,none,drone1,99.14,EN_ROUTE
23.56,fog,large,fog_large_01,none,drone2,99.26,EN_ROUTE
23.64,fog,large,fog_large_01,none,drone0,98.94,EN_ROUTE
24.25,fog,large,fog_large_01,none,drone1,99.04,EN_ROUTE
24.56,fog,large,fog_large_01,none,drone2,99.16,EN_ROUTE
24.64,fog,large,fog_large_01,none,drone0,98.84,EN_ROUTE
25.26,fog,large,fog_large_01,none,drone1,98.95,EN_ROUTE
25.56,fog,large,fog_large_01,none,drone2,99.07,EN_ROUTE
25.64,fog,large,fog_large_01,none,drone0,98.75,EN_ROUTE
26.26,fog,large,fog_large_01,none,drone1,98.85,EN_ROUTE
26.56,fog,large,fog_large_01,none,drone2,98.97,EN_ROUTE
26.64,fog,large,fog_large_01,none,drone0,98.65,EN_ROUTE
27.25,fog,large,fog_large_01,none,drone1,98.76,EN_ROUTE
27.56,fog,large,fog_large_01,none,drone2,98.88,EN_ROUTE
27.64,fog,large,fog_large_01,none,drone0,98.56,EN_ROUTE
28.25,fog,large,fog_large_01,none,drone1,98.66,EN_ROUTE
28.56,fog,large,fog_large_01,none,drone2,98.78,EN_ROUTE
28.64,fog,large,fog_large_01,none,drone0,98.46,EN_ROUTE
29.25,fog,large,fog_large_01,none,drone1,98.57,EN_ROUTE
29.56,fog,large,fog_large_01,none,drone2,98.69,EN_ROUTE
29.64,fog,large,fog_large_01,none,drone0,98.37,EN_ROUTE
30.26,fog,large,fog_large_01,none,drone1,98.47,EN_ROUTE
30.56,fog,large,fog_large_01,none,drone2,98.59,EN_ROUTE
30.64,fog,large,fog_large_01,none,drone0,98.27,EN_ROUTE
31.26,fog,large,fog_large_01,none,drone1,98.38,EN_ROUTE
31.56,fog,large,fog_large_01,none,drone2,98.5,EN_ROUTE
31.64,fog,large,fog_large_01,none,drone0,98.18,EN_ROUTE
32.25,fog,large,fog_large_01,none,drone1,98.28,EN_ROUTE
32.56,fog,large,fog_large_01,none,drone2,98.4,EN_ROUTE
32.64,fog,large,fog_large_01,none,drone0,98.08,EN_ROUTE
33.25,fog,large,fog_large_01,none,drone1,98.19,EN_ROUTE
33.56,fog,large,fog_large_01,none,drone2,98.31,EN_ROUTE
33.64,fog,large,fog_large_01,none,drone0,97.99,EN_ROUTE
34.25,fog,large,fog_large_01,none,drone1,98.09,EN_ROUTE
34.56,fog,large,fog_large_01,none,drone2,98.21,EN_ROUTE
34.64,fog,large,fog_large_01,none,drone0,97.89,EN_ROUTE
35.25,fog,large,fog_large_01,none,drone1,98.0,EN_ROUTE
35.56,fog,large,fog_large_01,none,drone2,98.12,EN_ROUTE
35.64,fog,large,fog_large_01,none,drone0,97.8,EN_ROUTE
36.26,fog,large,fog_large_01,none,drone1,97.9,EN_ROUTE
36.56,fog,large,fog_large_01,none,drone2,98.02,EN_ROUTE
36.64,fog,large,fog_large_01,none,drone0,97.7,EN_ROUTE
37.25,fog,large,fog_large_01,none,drone1,97.81,EN_ROUTE
37.56,fog,large,fog_large_01,none,drone2,97.93,EN_ROUTE
37.64,fog,large,fog_large_01,none,drone0,97.61,EN_ROUTE
38.25,fog,large,fog_large_01,none,drone1,97.71,EN_ROUTE
38.56,fog,large,fog_large_01,none,drone2,97.83,EN_ROUTE
38.64,fog,large,fog_large_01,none,drone0,97.51,EN_ROUTE
39.26,fog,large,fog_large_01,none,drone1,97.62,EN_ROUTE
39.56,fog,large,fog_large_01,none,drone2,97.74,EN_ROUTE
39.64,fog,large,fog_large_01,none,drone0,97.42,EN_ROUTE
40.25,fog,large,fog_large_01,none,drone1,97.52,EN_ROUTE
40.56,fog,large,fog_large_01,none,drone2,97.64,EN_ROUTE
40.64,fog,large,fog_large_01,none,drone0,97.32,EN_ROUTE
41.25,fog,large,fog_large_01,none,drone1,97.43,EN_ROUTE
41.56,fog,large,fog_large_01,none,drone2,97.55,EN_ROUTE
41.64,fog,large,fog_large_01,none,drone0,97.23,EN_ROUTE
42.26,fog,large,fog_large_01,none,drone1,97.33,EN_ROUTE
42.56,fog,large,fog_large_01,none,drone2,97.45,EN_ROUTE
42.64,fog,large,fog_large_01,none,drone0,97.13,EN_ROUTE
43.25,fog,large,fog_large_01,none,drone1,97.24,EN_ROUTE
43.56,fog,large,fog_large_01,none,drone2,97.36,EN_ROUTE
43.64,fog,large,fog_large_01,none,drone0,97.04,EN_ROUTE
44.26,fog,large,fog_large_01,none,drone1,97.14,EN_ROUTE
44.56,fog,large,fog_large_01,none,drone2,97.27,EN_ROUTE
44.64,fog,large,fog_large_01,none,drone0,96.94,EN_ROUTE
45.25,fog,large,fog_large_01,none,drone1,97.05,EN_ROUTE
45.56,fog,large,fog_large_01,none,drone2,97.17,EN_ROUTE
45.64,fog,large,fog_large_01,none,drone0,96.85,EN_ROUTE
46.26,fog,large,fog_large_01,none,drone1,96.95,EN_ROUTE
46.56,fog,large,fog_large_01,none,drone2,97.08,EN_ROUTE
46.64,fog,large,fog_large_01,none,drone0,96.75,EN_ROUTE
47.25,fog,large,fog_large_01,none,drone1,96.86,EN_ROUTE
47.56,fog,large,fog_large_01,none,drone2,96.98,EN_ROUTE
47.64,fog,large,fog_large_01,none,drone0,96.66,EN_ROUTE
48.26,fog,large,fog_large_01,none,drone1,96.77,EN_ROUTE
48.56,fog,large,fog_large_01,none,drone2,96.89,EN_ROUTE
48.64,fog,large,fog_large_01,none,drone0,96.56,EN_ROUTE
49.25,fog,large,fog_large_01,none,drone1,96.67,EN_ROUTE
49.56,fog,large,fog_large_01,none,drone2,96.79,EN_ROUTE
49.64,fog,large,fog_large_01,none,drone0,96.47,EN_ROUTE
50.25,fog,large,fog_large_01,none,drone1,96.58,EN_ROUTE
50.56,fog,large,fog_large_01,none,drone2,96.7,EN_ROUTE
50.64,fog,large,fog_large_01,none,drone0,96.38,EN_ROUTE
51.26,fog,large,fog_large_01,none,drone1,96.48,EN_ROUTE
51.56,fog,large,fog_large_01,none,drone2,96.6,EN_ROUTE
51.64,fog,large,fog_large_01,none,drone0,96.28,EN_ROUTE
52.26,fog,large,fog_large_01,none,drone1,96.39,EN_ROUTE
52.56,fog,large,fog_large_01,none,drone2,96.51,EN_ROUTE
52.64,fog,large,fog_large_01,none,drone0,96.19,EN_ROUTE
53.26,fog,large,fog_large_01,none,drone1,96.29,EN_ROUTE
53.56,fog,large,fog_large_01,none,drone2,96.41,EN_ROUTE
53.64,fog,large,fog_large_01,none,drone0,96.09,EN_ROUTE
54.25,fog,large,fog_large_01,none,drone1,96.2,EN_ROUTE
54.56,fog,large,fog_large_01,none,drone2,96.32,EN_ROUTE
54.64,fog,large,fog_large_01,none,drone0,96.0,EN_ROUTE
55.25,fog,large,fog_large_01,none,drone1,96.1,EN_ROUTE
55.56,fog,large,fog_large_01,none,drone2,96.22,EN_ROUTE
55.64,fog,large,fog_large_01,none,drone0,95.9,EN_ROUTE
56.25,fog,large,fog_large_01,none,drone1,96.01,EN_ROUTE
56.56,fog,large,fog_large_01,none,drone2,96.13,EN_ROUTE
56.64,fog,large,fog_large_01,none,drone0,95.81,EN_ROUTE
57.26,fog,large,fog_large_01,none,drone1,95.91,EN_ROUTE
57.56,fog,large,fog_large_01,none,drone2,96.03,EN_ROUTE
57.64,fog,large,fog_large_01,none,drone0,95.71,EN_ROUTE
58.25,fog,large,fog_large_01,none,drone1,95.82,EN_ROUTE
58.56,fog,large,fog_large_01,none,drone2,95.94,EN_ROUTE
58.64,fog,large,fog_large_01,none,drone0,95.62,EN_ROUTE
59.25,fog,large,fog_large_01,none,drone1,95.72,EN_ROUTE
59.56,fog,large,fog_large_01,none,drone2,95.84,EN_ROUTE
59.64,fog,large,fog_large_01,none,drone0,95.52,EN_ROUTE
60.25,fog,large,fog_large_01,none,drone1,95.63,EN_ROUTE
60.56,fog,large,fog_large_01,none,drone2,95.75,EN_ROUTE
60.64,fog,large,fog_large_01,none,drone0,95.43,EN_ROUTE
61.25,fog,large,fog_large_01,none,drone1,95.53,EN_ROUTE
61.56,fog,large,fog_large_01,none,drone2,95.65,EN_ROUTE
61.64,fog,large,fog_large_01,none,drone0,95.33,EN_ROUTE
62.26,fog,large,fog_large_01,none,drone1,95.44,EN_ROUTE
62.56,fog,large,fog_large_01,none,drone2,95.56,EN_ROUTE
62.64,fog,large,fog_large_01,none,drone0,95.24,EN_ROUTE
63.25,fog,large,fog_large_01,none,drone1,95.34,EN_ROUTE
63.56,fog,large,fog_large_01,none,drone2,95.46,EN_ROUTE
63.64,fog,large,fog_large_01,none,drone0,95.14,EN_ROUTE
64.25,fog,large,fog_large_01,none,drone1,95.25,EN_ROUTE
64.56,fog,large,fog_large_01,none,drone2,95.37,EN_ROUTE
64.64,fog,large,fog_large_01,none,drone0,95.05,EN_ROUTE
65.25,fog,large,fog_large_01,none,drone1,95.15,EN_ROUTE
65.56,fog,large,fog_large_01,none,drone2,95.27,EN_ROUTE
65.64,fog,large,fog_large_01,none,drone0,94.95,EN_ROUTE
66.25,fog,large,fog_large_01,none,drone1,95.06,EN_ROUTE
66.56,fog,large,fog_large_01,none,drone2,95.18,EN_ROUTE
66.64,fog,large,fog_large_01,none,drone0,94.86,EN_ROUTE
67.25,fog,large,fog_large_01,none,drone1,94.96,EN_ROUTE
67.56,fog,large,fog_large_01,none,drone2,95.08,EN_ROUTE
67.64,fog,large,fog_large_01,none,drone0,94.76,EN_ROUTE
68.26,fog,large,fog_large_01,none,drone1,94.87,EN_ROUTE
68.56,fog,large,fog_large_01,none,drone2,94.99,EN_ROUTE
68.64,fog,large,fog_large_01,none,drone0,94.67,EN_ROUTE
69.25,fog,large,fog_large_01,none,drone1,94.77,EN_ROUTE
69.56,fog,large,fog_large_01,none,drone2,94.89,EN_ROUTE
69.64,fog,large,fog_large_01,none,drone0,94.57,EN_ROUTE
70.25,fog,large,fog_large_01,none,drone1,94.68,EN_ROUTE
70.56,fog,large,fog_large_01,none,drone2,94.8,EN_ROUTE
70.64,fog,large,fog_large_01,none,drone0,94.48,EN_ROUTE
71.25,fog,large,fog_large_01,none,drone1,94.58,EN_ROUTE
71.56,fog,large,fog_large_01,none,drone2,94.7,EN_ROUTE
71.64,fog,large,fog_large_01,none,drone0,94.38,EN_ROUTE
72.25,fog,large,fog_large_01,none,drone1,94.49,EN_ROUTE
72.56,fog,large,fog_large_01,none,drone2,94.61,EN_ROUTE
72.64,fog,large,fog_large_01,none,drone0,94.29,EN_ROUTE
73.26,fog,large,fog_large_01,none,drone1,94.39,EN_ROUTE
73.56,fog,large,fog_large_01,none,drone2,94.51,EN_ROUTE
73.64,fog,large,fog_large_01,none,drone0,94.19,EN_ROUTE
74.25,fog,large,fog_large_01,none,drone1,94.3,EN_ROUTE
74.56,fog,large,fog_large_01,none,drone2,94.42,EN_ROUTE
74.64,fog,large,fog_large_01,none,drone0,94.1,EN_ROUTE
75.25,fog,large,fog_large_01,none,drone1,94.2,EN_ROUTE
75.56,fog,large,fog_large_01,none,drone2,94.32,EN_ROUTE
75.64,fog,large,fog_large_01,none,drone0,94.0,EN_ROUTE
76.25,fog,large,fog_large_01,none,drone1,94.11,EN_ROUTE
76.56,fog,large,fog_large_01,none,drone2,94.23,EN_ROUTE
76.64,fog,large,fog_large_01,none,drone0,93.91,EN_ROUTE
77.25,fog,large,fog_large_01,none,drone1,94.01,EN_ROUTE
77.56,fog,large,fog_large_01,none,drone2,94.13,EN_ROUTE
77.64,fog,large,fog_large_01,none,drone0,93.81,EN_ROUTE
78.25,fog,large,fog_large_01,none,drone1,93.92,EN_ROUTE
78.56,fog,large,fog_large_01,none,drone2,94.04,EN_ROUTE
78.64,fog,large,fog_large_01,none,drone0,93.72,EN_ROUTE
79.25,fog,large,fog_large_01,none,drone1,93.82,EN_ROUTE
79.56,fog,large,fog_large_01,none,drone2,93.94,EN_ROUTE
79.64,fog,large,fog_large_01,none,drone0,93.62,EN_ROUTE
80.25,fog,large,fog_large_01,none,drone1,93.73,EN_ROUTE
80.56,fog,large,fog_large_01,none,drone2,93.85,EN_ROUTE
80.64,fog,large,fog_large_01,none,drone0,93.53,EN_ROUTE
81.25,fog,large,fog_large_01,none,drone1,93.63,EN_ROUTE
81.56,fog,large,fog_large_01,none,drone2,93.75,EN_ROUTE
81.64,fog,large,fog_large_01,none,drone0,93.43,EN_ROUTE
82.25,fog,large,fog_large_01,none,drone1,93.54,EN_ROUTE
82.56,fog,large,fog_large_01,none,drone2,93.66,EN_ROUTE
82.64,fog,large,fog_large_01,none,drone0,93.34,EN_ROUTE
83.25,fog,large,fog_large_01,none,drone1,93.44,EN_ROUTE
83.56,fog,large,fog_large_01,none,drone2,93.56,EN_ROUTE
83.64,fog,large,fog_large_01,none,drone0,93.24,EN_ROUTE
84.25,fog,large,fog_large_01,none,drone1,93.35,EN_ROUTE
84.56,fog,large,fog_large_01,none,drone2,93.47,EN_ROUTE
84.64,fog,large,fog_large_01,none,drone0,93.15,EN_ROUTE
85.25,fog,large,fog_large_01,none,drone1,93.25,EN_ROUTE
85.56,fog,large,fog_large_01,none,drone2,93.37,EN_ROUTE
85.64,fog,large,fog_large_01,none,drone0,93.05,EN_ROUTE
86.25,fog,large,fog_large_01,none,drone1,93.16,EN_ROUTE
86.56,fog,large,fog_large_01,none,drone2,93.28,EN_ROUTE
86.64,fog,large,fog_large_01,none,drone0,92.96,EN_ROUTE
87.25,fog,large,fog_large_01,none,drone1,93.06,EN_ROUTE
87.56,fog,large,fog_large_01,none,drone2,93.18,EN_ROUTE
87.64,fog,large,fog_large_01,none,drone0,92.86,EN_ROUTE
88.26,fog,large,fog_large_01,none,drone1,92.97,EN_ROUTE
88.56,fog,large,fog_large_01,none,drone2,93.09,EN_ROUTE
88.64,fog,large,fog_large_01,none,drone0,92.77,EN_ROUTE
89.25,fog,large,fog_large_01,none,drone1,92.87,EN_ROUTE
89.56,fog,large,fog_large_01,none,drone2,92.99,EN_ROUTE
89.64,fog,large,fog_large_01,none,drone0,92.67,EN_ROUTE
90.25,fog,large,fog_large_01,none,drone1,92.78,EN_ROUTE
90.56,fog,large,fog_large_01,none,drone2,92.9,EN_ROUTE
90.64,fog,large,fog_large_01,none,drone0,92.58,EN_ROUTE
91.25,fog,large,fog_large_01,none,drone1,92.68,EN_ROUTE
91.56,fog,large,fog_large_01,none,drone2,92.8,EN_ROUTE
91.64,fog,large,fog_large_01,none,drone0,92.48,EN_ROUTE
92.26,fog,large,fog_large_01,none,drone1,92.59,EN_ROUTE
92.56,fog,large,fog_large_01,none,drone2,92.71,EN_ROUTE
92.64,fog,large,fog_large_01,none,drone0,92.39,EN_ROUTE
93.25,fog,large,fog_large_01,none,drone1,92.49,EN_ROUTE
93.56,fog,large,fog_large_01,none,drone2,92.61,EN_ROUTE
93.64,fog,large,fog_large_01,none,drone0,92.29,EN_ROUTE
94.26,fog,large,fog_large_01,none,drone1,92.4,EN_ROUTE
94.56,fog,large,fog_large_01,none,drone2,92.52,EN_ROUTE
94.64,fog,large,fog_large_01,none,drone0,92.2,EN_ROUTE
95.25,fog,large,fog_large_01,none,drone1,92.3,EN_ROUTE
95.56,fog,large,fog_large_01,none,drone2,92.42,EN_ROUTE
95.64,fog,large,fog_large_01,none,drone0,92.1,EN_ROUTE
96.25,fog,large,fog_large_01,none,drone1,92.21,EN_ROUTE
96.56,fog,large,fog_large_01,none,drone2,92.33,EN_ROUTE
96.64,fog,large,fog_large_01,none,drone0,92.01,EN_ROUTE
97.25,fog,large,fog_large_01,none,drone1,92.11,EN_ROUTE
97.56,fog,large,fog_large_01,none,drone2,92.23,EN_ROUTE
97.64,fog,large,fog_large_01,none,drone0,91.91,EN_ROUTE
98.25,fog,large,fog_large_01,none,drone1,92.02,EN_ROUTE
98.56,fog,large,fog_large_01,none,drone2,92.14,EN_ROUTE
98.64,fog,large,fog_large_01,none,drone0,91.82,EN_ROUTE
99.25,fog,large,fog_large_01,none,drone1,91.92,EN_ROUTE
99.56,fog,large,fog_large_01,none,drone2,92.04,EN_ROUTE
99.64,fog,large,fog_large_01,none,drone0,91.72,EN_ROUTE
100.26,fog,large,fog_large_01,none,drone1,91.83,EN_ROUTE
100.56,fog,large,fog_large_01,none,drone2,91.95,EN_ROUTE
100.64,fog,large,fog_large_01,none,drone0,91.63,EN_ROUTE
101.25,fog,large,fog_large_01,none,drone1,91.73,EN_ROUTE
101.56,fog,large,fog_large_01,none,drone2,91.85,EN_ROUTE
101.64,fog,large,fog_large_01,none,drone0,91.53,EN_ROUTE
102.25,fog,large,fog_large_01,none,drone1,91.64,EN_ROUTE
102.56,fog,large,fog_large_01,none,drone2,91.76,EN_ROUTE
102.64,fog,large,fog_large_01,none,drone0,91.44,EN_ROUTE
103.26,fog,large,fog_large_01,none,drone1,91.54,EN_ROUTE
103.56,fog,large,fog_large_01,none,drone2,91.66,EN_ROUTE
103.64,fog,large,fog_large_01,none,drone0,91.34,EN_ROUTE
104.25,fog,large,fog_large_01,none,drone1,91.45,EN_ROUTE
104.56,fog,large,fog_large_01,none,drone2,91.57,EN_ROUTE
104.64,fog,large,fog_large_01,none,drone0,91.25,EN_ROUTE
105.25,fog,large,fog_large_01,none,drone1,91.35,EN_ROUTE
105.56,fog,large,fog_large_01,none,drone2,91.47,EN_ROUTE
105.64,fog,large,fog_large_01,none,drone0,91.15,EN_ROUTE
106.25,fog,large,fog_large_01,none,drone1,91.26,EN_ROUTE
106.56,fog,large,fog_large_01,none,drone2,91.38,EN_ROUTE
106.64,fog,large,fog_large_01,none,drone0,91.06,EN_ROUTE
107.25,fog,large,fog_large_01,none,drone1,91.16,EN_ROUTE
107.56,fog,large,fog_large_01,none,drone2,91.28,EN_ROUTE
107.64,fog,large,fog_large_01,none,drone0,90.96,EN_ROUTE
108.25,fog,large,fog_large_01,none,drone1,91.07,EN_ROUTE
108.56,fog,large,fog_large_01,none,drone2,91.19,EN_ROUTE
108.64,fog,large,fog_large_01,none,drone0,90.87,EN_ROUTE
109.25,fog,large,fog_large_01,none,drone1,90.97,EN_ROUTE
109.56,fog,large,fog_large_01,none,drone2,91.09,EN_ROUTE
109.64,fog,large,fog_large_01,none,drone0,90.77,EN_ROUTE
110.26,fog,large,fog_large_01,none,drone1,90.88,EN_ROUTE
110.56,fog,large,fog_large_01,none,drone2,91.0,EN_ROUTE
110.64,fog,large,fog_large_01,none,drone0,90.68,EN_ROUTE
111.25,fog,large,fog_large_01,none,drone1,90.78,EN_ROUTE
111.56,fog,large,fog_large_01,none,drone2,90.9,EN_ROUTE
111.64,fog,large,fog_large_01,none,drone0,90.58,EN_ROUTE
112.25,fog,large,fog_large_01,none,drone1,90.69,EN_ROUTE
112.56,fog,large,fog_large_01,none,drone2,90.81,EN_ROUTE
112.64,fog,large,fog_large_01,none,drone0,90.49,EN_ROUTE
113.25,fog,large,fog_large_01,none,drone1,90.59,EN_ROUTE
113.56,fog,large,fog_large_01,none,drone2,90.71,EN_ROUTE
113.64,fog,large,fog_large_01,none,drone0,90.39,EN_ROUTE
114.25,fog,large,fog_large_01,none,drone1,90.5,EN_ROUTE
114.56,fog,large,fog_large_01,none,drone2,90.62,EN_ROUTE
114.64,fog,large,fog_large_01,none,drone0,90.3,EN_ROUTE
115.25,fog,large,fog_large_01,none,drone1,90.4,EN_ROUTE
115.56,fog,large,fog_large_01,none,drone2,90.52,EN_ROUTE
115.64,fog,large,fog_large_01,none,drone0,90.2,EN_ROUTE
116.25,fog,large,fog_large_01,none,drone1,90.31,EN_ROUTE
116.56,fog,large,fog_large_01,none,drone2,90.45,SCANNING
116.64,fog,large,fog_large_01,none,drone0,90.11,EN_ROUTE
117.25,fog,large,fog_large_01,none,drone1,90.21,EN_ROUTE
117.56,fog,large,fog_large_01,none,drone2,90.37,SCANNING
117.64,fog,large,fog_large_01,none,drone0,90.01,EN_ROUTE
118.25,fog,large,fog_large_01,none,drone1,90.14,SCANNING
118.56,fog,large,fog_large_01,none,drone2,90.3,SCANNING
118.64,fog,large,fog_large_01,none,drone0,89.92,EN_ROUTE
119.25,fog,large,fog_large_01,none,drone1,90.06,SCANNING
119.56,fog,large,fog_large_01,none,drone2,90.22,SCANNING
119.64,fog,large,fog_large_01,none,drone0,89.82,EN_ROUTE
120.26,fog,large,fog_large_01,none,drone1,89.99,SCANNING
120.56,fog,large,fog_large_01,none,drone2,90.15,SCANNING
120.64,fog,large,fog_large_01,none,drone0,89.73,EN_ROUTE
121.26,fog,large,fog_large_01,none,drone1,89.91,SCANNING
121.56,fog,large,fog_large_01,none,drone2,90.07,SCANNING
121.64,fog,large,fog_large_01,none,drone0,89.63,EN_ROUTE
122.25,fog,large,fog_large_01,none,drone1,89.84,SCANNING
122.56,fog,large,fog_large_01,none,drone2,90.0,SCANNING
122.64,fog,large,fog_large_01,none,drone0,89.54,EN_ROUTE
123.26,fog,large,fog_large_01,none,drone1,89.76,SCANNING
123.56,fog,large,fog_large_01,none,drone2,89.92,SCANNING
123.64,fog,large,fog_large_01,none,drone0,89.44,EN_ROUTE
124.25,fog,large,fog_large_01,none,drone1,89.67,EN_ROUTE
124.56,fog,large,fog_large_01,none,drone2,89.85,SCANNING
124.64,fog,large,fog_large_01,none,drone0,89.35,EN_ROUTE
125.26,fog,large,fog_large_01,none,drone1,89.57,EN_ROUTE
125.56,fog,large,fog_large_01,none,drone2,89.77,SCANNING
125.64,fog,large,fog_large_01,none,drone0,89.25,EN_ROUTE
126.25,fog,large,fog_large_01,none,drone1,89.48,EN_ROUTE
126.56,fog,large,fog_large_01,none,drone2,89.7,SCANNING
126.64,fog,large,fog_large_01,none,drone0,89.16,EN_ROUTE
127.25,fog,large,fog_large_01,none,drone1,89.38,EN_ROUTE
127.56,fog,large,fog_large_01,none,drone2,89.62,SCANNING
127.64,fog,large,fog_large_01,none,drone0,89.06,EN_ROUTE
128.26,fog,large,fog_large_01,none,drone1,89.29,EN_ROUTE
128.56,fog,large,fog_large_01,none,drone2,89.55,SCANNING
128.64,fog,large,fog_large_01,none,drone0,88.97,EN_ROUTE
129.25,fog,large,fog_large_01,none,drone1,89.19,EN_ROUTE
129.56,fog,large,fog_large_01,none,drone2,89.47,SCANNING
129.64,fog,large,fog_large_01,none,drone0,88.87,EN_ROUTE
130.25,fog,large,fog_large_01,none,drone1,89.1,EN_ROUTE
130.56,fog,large,fog_large_01,none,drone2,89.4,SCANNING
130.64,fog,large,fog_large_01,none,drone0,88.78,EN_ROUTE
131.25,fog,large,fog_large_01,none,drone1,89.04,ARRIVED
131.56,fog,large,fog_large_01,none,drone2,89.32,SCANNING
131.64,fog,large,fog_large_01,none,drone0,88.68,EN_ROUTE
132.25,fog,large,fog_large_01,none,drone1,88.98,ARRIVED
132.56,fog,large,fog_large_01,none,drone2,89.25,SCANNING
132.64,fog,large,fog_large_01,none,drone0,88.59,EN_ROUTE
133.25,fog,large,fog_large_01,none,drone1,88.92,ARRIVED
133.56,fog,large,fog_large_01,none,drone2,89.15,EN_ROUTE
133.64,fog,large,fog_large_01,none,drone0,88.49,EN_ROUTE
134.26,fog,large,fog_large_01,none,drone1,88.86,ARRIVED
134.56,fog,large,fog_large_01,none,drone2,89.06,EN_ROUTE
134.64,fog,large,fog_large_01,none,drone0,88.42,SCANNING
135.26,fog,large,fog_large_01,none,drone1,88.8,ARRIVED
135.56,fog,large,fog_large_01,none,drone2,88.96,EN_ROUTE
135.64,fog,large,fog_large_01,none,drone0,88.34,SCANNING
136.25,fog,large,fog_large_01,none,drone1,88.74,ARRIVED
136.56,fog,large,fog_large_01,none,drone2,88.87,EN_ROUTE
136.64,fog,large,fog_large_01,none,drone0,88.27,SCANNING
